# The mean-activity when eta=0.0005
# col: Ne/Ni = 0.11, 0.25, ... , 4, 9
# row: Wi/We = 0.11, 0.25, 0.43, ... , 2.33, 4, 9
0	0	1	1	1	1	1	1	1
0	0	0	1	1	1	1	1	1
0	0	0	0	1	1	1	1	1
0	0	0	0	0.9	1	1	1	1
0	0	0	0	0.01	0.94	1	1	1
0	0	0	0	0	0.08	0.95	1	1
0	0	0	0	0	0.01	0.16	0.96	1
0	0	0	0	0	0.01	0.02	0.23	0.99
0	0	0	0	0	0.01	0.01	0.03	0.21









